404211100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404203000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404201110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404200300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404200111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404200030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404200003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404131000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404121100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404113000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404111200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404111110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404111020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404111002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404110300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404110111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404110030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404110003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
404032000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404031100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404030200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404030020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404030002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404023000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404021110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404020300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404020111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404020030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404020003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404013100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404011300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404011120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404011102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404003200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404003110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404003020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404003002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404002300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404002111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404002030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404002003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404001310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404001130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404001112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
404000023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
403420000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
403411000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403330000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403311100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403303000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403301110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403300300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403300111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403300030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403300003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403222000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403220200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
403220020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
403220002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
403141000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403122100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403112110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403111300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403111111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403111030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403111003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403041100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403033000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403031110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403030300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403030111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403030030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403030003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403022200,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403014100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403012210,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403011211,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403011130,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403011103,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403004110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403003300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403003111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403003030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403003003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403002220,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403001410,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403001221,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403001113,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000411,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000330,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000303,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000222,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000141,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
403000033,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
402430000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402421000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402412000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402410200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402410020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402410002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402331000,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402321100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402313000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402311110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402310300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402310111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402310030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402310003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402241000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402231100,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402223000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
402221200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402221110,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402221020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402221002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402220300,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402220111,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402220030,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402220003,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
402142000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402141100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402140200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402140020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402140002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402133000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402131110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402130300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402130111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402130030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402130003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402123100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402121300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402121120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402121102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402113200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402113110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402113020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402113002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402112300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402112111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402112030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402112003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402111310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402111130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402111112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
402110023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401431000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401422000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401421100,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401413000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401411200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401411110,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401411020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401411002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401410300,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401410111,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401410030,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401410003,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401341000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401332000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401331100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401330200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401330020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401330002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401323000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401322100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401321110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401320300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401320111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401320030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401320003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401313100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401312110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401311003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401303200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401303110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401303020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401303002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401302300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401302111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401302030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401302003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401301310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401301130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401301112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401300023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401242000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401241100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401233000,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401232100,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401231110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401230300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401230111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401230030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401230003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401222200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401222110,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401222020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401222002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401221300,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401221111,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401221030,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401221003,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401214100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401212210,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401211211,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401211130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401211103,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401204110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401203300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401203111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401203030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401203003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401202220,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401201410,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401201221,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401201113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200411,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200330,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200303,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200222,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200141,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401200033,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401143000,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401142100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401141200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401141110,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401141020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401141002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401140300,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401140111,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401140030,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401140003,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401132200,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401132110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401131300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401131111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401131030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401131003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401124100,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401122300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401122210,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401122120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401122102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401121211,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401121130,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401121103,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401114200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401114110,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401114020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401114002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401113300,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401113111,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401113030,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401113003,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401112310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401112220,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401112130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401112112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111410,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401111320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111221,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401111203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111113,|⣒⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401111023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401110411,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401110330,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401110303,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401110222,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401110141,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401110033,|⣒⠂⠂|⠂⠂⠂|⠂⠂⠂|
401043100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401042200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401041300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401041120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401041102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401034100,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401033200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401033110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401033020,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401033002,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401032300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401032210,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401032111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401032030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401032003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401031310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401031211,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401031130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401031112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401031103,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401030023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401024200,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401024110,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401023300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401023111,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401023030,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401023003,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401022220,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401022202,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401021410,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401021221,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401021113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020411,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020330,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020303,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020222,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020141,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401020033,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401014300,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401014210,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401014120,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401014102,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401013211,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401013130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401013103,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401012410,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401012230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401012212,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011420,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011411,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011402,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011330,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011303,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011231,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011213,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011132,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401011123,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401004310,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401004220,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401004130,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401004112,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003410,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003320,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003311,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003302,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003230,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003221,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003203,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003131,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003113,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003032,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401003023,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401002420,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401002411,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
401002330,|⠂⠢⠂|⠂⠂⠂|⠂⠂⠂|
